SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,November-4-2021,Single Family Residential,908 6th Ave N,Great Falls,MT,59401,269500,4,2.0,Great Falls,2891,7405,1910,,93,,Sold,,,https://www.redfin.com/MT/Great-Falls/908-6th-Ave-N-59401/home/131957694,MRMLS,22110934,N,Y,47.5116575,-111.2914264,"Greenville County, SC","Greenville, SC"
PAST SALE,June-14-2022,Single Family Residential,533 22nd Ave NE,Great Falls,MT,59404,240000,3,1.5,Great Falls,1583,7840,1962,,152,,Sold,,,https://www.redfin.com/MT/Great-Falls/533-22nd-Ave-NE-59404/home/132090249,MRMLS,22205914,N,Y,47.5264223,-111.3006296,"Greenville County, SC","Greenville, SC"
PAST SALE,March-26-2021,Single Family Residential,214 32nd St S,Great Falls,MT,59405,40000,4,2.0,Great Falls,1956,7405,1927,,20,,Sold,,,https://www.redfin.com/MT/Great-Falls/214-32nd-St-S-59405/home/132130076,MRMLS,22103948,N,Y,47.5022127,-111.2523696,"Greenville County, SC","Greenville, SC"
PAST SALE,September-2-2022,Single Family Residential,804 Grizzly Dr,Great Falls,MT,59404,475000,4,3.0,Great Falls,4556,9583,1988,,104,,Sold,,,https://www.redfin.com/MT/Great-Falls/804-Grizzly-Dr-59404/home/131971443,MRMLS,22209082,N,Y,47.4723302,-111.3259443,"Greenville County, SC","Greenville, SC"
PAST SALE,June-24-2022,Single Family Residential,2104 7th Ave N,Great Falls,MT,59401,75000,4,1.0,Great Falls,1338,7405,1900,,56,,Sold,,,https://www.redfin.com/MT/Great-Falls/2104-7th-Ave-N-59401/home/131950922,MRMLS,22205881,N,Y,47.5126259,-111.2707338,"Greenville County, SC","Greenville, SC"
PAST SALE,April-13-2022,Multi-Family (2-4 Unit),1209 2nd Ave S,Great Falls,MT,59404,299900,6,2.0,Great Falls,3548,7405,1920,,85,,Sold,,,https://www.redfin.com/MT/Great-Falls/1209-2nd-Ave-S-59405/home/132078671,MRMLS,22202856,N,Y,47.5032751,-111.2862404,"Greenville County, SC","Greenville, SC"
PAST SALE,October-1-2021,Single Family Residential,73 Sugarloaf Mountain Ln,Cascade,MT,59421,75000,1,1.0,Cascade,300,611146,2005,,250,,Sold,,,https://www.redfin.com/MT/Cascade/73-Sugarloaf-Mountain-Ln-59421/home/132068442,MRMLS,22105682,N,Y,47.1531167,-111.8896461,"Greenville County, SC","Greenville, SC"
PAST SALE,September-24-2021,Single Family Residential,4143 US Highway 89,Neihart,MT,59465,229000,1,1.0,Neihart,576,87120,1964,,398,,Sold,,,https://www.redfin.com/MT/Neihart/4143-US-Highway-89-59465/home/199289993,BSCMLS,361643,N,Y,46.998254,-110.767813,"Greenville County, SC","Greenville, SC"
PAST SALE,September-16-2021,Single Family Residential,1405 2nd Ave NW,Great Falls,MT,59404,190000,3,2.0,Great Falls,1440,6534,1947,,132,,Sold,,,https://www.redfin.com/MT/Great-Falls/1405-2nd-Ave-NW-59404/home/132154677,MRMLS,22112269,N,Y,47.5101191,-111.3364355,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Single Family Residential,1204 2nd West Hill Dr,Great Falls,MT,59404,309900,3,2.0,Great Falls,1938,12632,1972,,160,,Sold,,,https://www.redfin.com/MT/Great-Falls/1204-2nd-West-Hill-Dr-59404/home/132154701,MRMLS,22111126,N,Y,47.4913017,-111.3459014,"Greenville County, SC","Greenville, SC"
PAST SALE,August-1-2022,Condo/Co-op,1505 9th St NW,Great Falls,MT,59404,164900,2,1.0,Great Falls,1094,,1984,,151,180,Sold,,,https://www.redfin.com/MT/Great-Falls/1505-9th-St-S-59405/home/183264497,MRMLS,22209104,N,Y,47.4885124,-111.2911463,"Greenville County, SC","Greenville, SC"
PAST SALE,February-1-2021,Single Family Residential,701 33rd Ave S,Great Falls,MT,59405,469000,5,3.0,Great Falls,4102,24829,2000,,114,,Sold,,,https://www.redfin.com/MT/Great-Falls/701-33rd-Ave-S-59405/home/132015605,MRMLS,22019079,N,Y,47.4726669,-111.2948741,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Single Family Residential,70 Aberdare Ln,Ulm,MT,59485,789000,3,2.5,Ulm,2611,60984,1995,,302,,Sold,,,https://www.redfin.com/MT/Ulm/70-Aberdare-Ln-59485/home/132098158,MRMLS,22110430,N,Y,47.385437,-111.532052,"Greenville County, SC","Greenville, SC"
PAST SALE,June-3-2022,Single Family Residential,3019 Encino Dr,Great Falls,MT,59404,324000,2,2.0,Great Falls,1256,7840,2004,,258,,Sold,,,https://www.redfin.com/MT/Great-Falls/3019-Encino-Dr-59404/home/131988144,MRMLS,22205495,N,Y,47.4757548,-111.3357468,"Greenville County, SC","Greenville, SC"
PAST SALE,September-29-2022,Single Family Residential,708 7th St N,Great Falls,MT,59405,243000,4,2.0,Great Falls,2688,4791,1900,,90,,Sold,,,https://www.redfin.com/MT/Great-Falls/708-7th-St-N-59401/home/132060372,MRMLS,22212105,N,Y,47.5134535,-111.2958037,"Greenville County, SC","Greenville, SC"
PAST SALE,May-7-2021,Vacant Land,23 Sun Valley Ln,Great Falls,MT,59405,29900,,,Foothills Ranch,,114562,,,,42,Sold,,,https://www.redfin.com/MT/Great-Falls/23-Sun-Valley-Ln-59405/home/164764524,MRMLS,22012836,N,Y,47.4764465,-111.1683484,"Greenville County, SC","Greenville, SC"
PAST SALE,September-1-2023,Multi-Family (2-4 Unit),607/609 5th Ave N Unit 607/609,Great Falls,MT,59401,345000,4,4.0,Great Falls,,7405,1925,,,,Sold,,,https://www.redfin.com/MT/Great-Falls/607-5th-Ave-N-59401/unit-607-609/home/199622500,MRMLS,30006117,N,Y,47.5110133,-111.2967998,"Greenville County, SC","Greenville, SC"
PAST SALE,November-17-2022,Single Family Residential,2320 4th Ave N,Great Falls,MT,59405,239000,3,2.0,Great Falls,1774,5662,1943,,135,,Sold,,,https://www.redfin.com/MT/Great-Falls/2320-4th-Ave-N-59401/home/132173937,MRMLS,22214621,N,Y,47.5092999,-111.2663932,"Greenville County, SC","Greenville, SC"
PAST SALE,July-13-2022,Vacant Land,971 Mciver Rd,Great Falls,MT,59404,120000,,,Great Falls,,320601,,,,,Sold,,,https://www.redfin.com/MT/Great-Falls/971-McIver-Rd-59404/home/131996847,MRMLS,22202758,N,Y,47.525703,-111.532872,"Greenville County, SC","Greenville, SC"
PAST SALE,October-29-2021,Single Family Residential,1461 Park Garden Rd,Great Falls,MT,59404,389700,4,3.0,Great Falls,3288,13503,1977,,119,,Sold,,,https://www.redfin.com/MT/Great-Falls/1461-Park-Garden-Rd-59404/home/132156140,MRMLS,22116020,N,Y,47.4790649,-111.342753,"Greenville County, SC","Greenville, SC"
PAST SALE,November-28-2022,Single Family Residential,1425 7th Ave N,Great Falls,MT,59401,244900,4,2.0,Great Falls,1664,7405,1910,,147,,Sold,,,https://www.redfin.com/MT/Great-Falls/1425-7th-Ave-N-59401/home/132120280,MRMLS,22210584,N,Y,47.5133044,-111.2818397,"Greenville County, SC","Greenville, SC"
PAST SALE,March-11-2022,Condo/Co-op,320 20th Ave S,Great Falls,MT,59405,399900,4,4.0,Great Falls,3118,,1995,,128,210,Sold,,,https://www.redfin.com/MT/Great-Falls/320-20th-Ave-S-59405/home/132200287,MRMLS,22201164,N,Y,47.484248,-111.302806,"Greenville County, SC","Greenville, SC"
PAST SALE,June-2-2021,Single Family Residential,2306 Expedition Ct,Great Falls,MT,59405,350000,3,3.0,Great Falls,2245,6098,2021,,156,,Sold,,,https://www.redfin.com/MT/Great-Falls/2306-Expedition-Ct-59405/home/172977661,MRMLS,22102797,N,Y,47.4804414,-111.2722013,"Greenville County, SC","Greenville, SC"
PAST SALE,June-25-2021,Single Family Residential,4021 6th Ave S,Great Falls,MT,59405,235000,4,1.0,Lloyd land,2464,7405,1960,,95,,Sold,,,https://www.redfin.com/MT/Great-Falls/4021-6th-Ave-S-59405/home/132030194,MRMLS,22110109,N,Y,47.4986785,-111.236737,"Greenville County, SC","Greenville, SC"
PAST SALE,January-26-2024,Townhouse,14 Copper Creek Ln,Great Falls,MT,59405,368900,3,2.0,Great Falls,1618,105415,2023,,228,125,Sold,,,https://www.redfin.com/MT/Great-Falls/14-Copper-Creek-Ln-59405/home/185698405,MRMLS,22208670,N,Y,47.478642,-111.1745701,"Greenville County, SC","Greenville, SC"
PAST SALE,August-29-2022,Single Family Residential,3651 6th Ave S,Great Falls,MT,59405,265000,3,2.0,Great Falls,1872,7840,1954,,142,,Sold,,,https://www.redfin.com/MT/Great-Falls/3651-6th-Ave-S-59405/home/132170953,MRMLS,22210643,N,Y,47.4986425,-111.2419617,"Greenville County, SC","Greenville, SC"
PAST SALE,July-8-2022,Single Family Residential,1710 6th Ave N,Great Falls,MT,59401,128000,3,2.0,Great Falls,1449,7405,1900,,88,,Sold,,,https://www.redfin.com/MT/Great-Falls/1710-6th-Ave-N-59401/home/131997185,MRMLS,22200161,N,Y,47.5115776,-111.2773905,"Greenville County, SC","Greenville, SC"
PAST SALE,September-9-2021,Single Family Residential,1808 13th Ave S,Great Falls,MT,59405,240000,3,2.0,Great Falls,1748,7405,1948,,137,,Sold,,,https://www.redfin.com/MT/Great-Falls/1808-13th-Ave-S-59405/home/132178990,MRMLS,22112821,N,Y,47.4906553,-111.2758438,"Greenville County, SC","Greenville, SC"
PAST SALE,November-22-2022,Single Family Residential,3012 6th St NE,Great Falls,MT,59404,305000,4,2.0,Great Falls,2791,8276,1965,,109,,Sold,,,https://www.redfin.com/MT/Great-Falls/3012-6th-St-NE-59404/home/132038487,MRMLS,22213605,N,Y,47.5337163,-111.2994024,"Greenville County, SC","Greenville, SC"
PAST SALE,April-26-2022,Single Family Residential,3719 Wilkinson Ln,Great Falls,MT,59404,169000,2,2.0,Great Falls,1296,49222,1925,,130,,Sold,,,https://www.redfin.com/MT/Great-Falls/3719-Wilkinson-Ln-59404/home/132181231,MRMLS,22203178,N,Y,47.5182127,-111.37642,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2022,Single Family Residential,1626 12th Ave S,Great Falls,MT,59405,95000,3,1.0,Great Falls,1152,7405,1941,,82,,Sold,,,https://www.redfin.com/MT/Great-Falls/1626-12th-Ave-S-59405/home/132040022,MRMLS,22210333,N,Y,47.4917984,-111.2785019,"Greenville County, SC","Greenville, SC"
PAST SALE,October-22-2025,Single Family Residential,1305 Delea Dr,Great Falls,MT,59404,470000,4,2.0,Great Falls,1525,10367,2025,,308,,Sold,,,https://www.redfin.com/MT/Great-Falls/1305-Delea-Dr-59404/home/164752034,MRMLS,30060116,N,Y,47.4693135,-111.3352832,"Greenville County, SC","Greenville, SC"
PAST SALE,August-30-2022,Mobile/Manufactured Home,179 Chandelle Ln,Great Falls,MT,59404,329900,3,2.0,Great Falls,1519,435600,2016,,217,,Sold,,,https://www.redfin.com/MT/Great-Falls/179-Chandelle-Ln-59404/home/132175299,MRMLS,22209462,N,Y,47.5961029,-111.2475596,"Greenville County, SC","Greenville, SC"
PAST SALE,June-20-2023,Townhouse,312 Choteau Ave NE,Great Falls,MT,59404,369447,3,2.0,Great Falls,1618,8276,2022,,228,125,Sold,,,https://www.redfin.com/MT/Great-Falls/312-Choteau-Ave-NE-59404/home/181163652,MRMLS,22207072,N,Y,47.54352,-111.307954,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2021,Single Family Residential,306 1st Ave N,Belt,MT,59412,264000,4,1.0,Belt,1880,12632,1900,,140,,Sold,,,https://www.redfin.com/MT/Belt/306-1st-Ave-N-59412/home/132120055,MRMLS,22107660,N,Y,47.3869165,-110.9231967,"Greenville County, SC","Greenville, SC"
PAST SALE,March-31-2022,Single Family Residential,2824 Old Us Highway 91,Cascade,MT,59421,887000,3,2.0,Cascade,2504,74923,2001,,354,,Sold,,,https://www.redfin.com/MT/Cascade/2824-Old-US-Highway-91-59421/home/132050488,MRMLS,22200746,N,Y,47.153278,-111.850582,"Greenville County, SC","Greenville, SC"
PAST SALE,January-6-2023,Single Family Residential,112 39th Ave NE,Great Falls,MT,59404,409000,5,3.0,Great Falls,2894,10454,2014,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/112-39th-Ave-NE-59404/home/132215052,MRMLS,22214932,N,Y,47.5409737,-111.3123318,"Greenville County, SC","Greenville, SC"
PAST SALE,July-1-2025,Single Family Residential,243 Big Bend Ln,Great Falls,MT,59404,1458333,4,4.0,Great Falls,5228,127979,2015,,279,83,Sold,,,https://www.redfin.com/MT/Great-Falls/243-Big-Bend-Ln-59404/home/132204535,MRMLS,30051697,N,Y,47.3995125,-111.3190011,"Greenville County, SC","Greenville, SC"
PAST SALE,July-15-2021,Single Family Residential,900 Choteau Ave NE,Great Falls,MT,59404,499900,5,3.0,Stone Meadows Add PH II,3564,11325,2016,,140,,Sold,,,https://www.redfin.com/MT/Great-Falls/900-Choteau-Ave-59404/home/132215386,MRMLS,22108017,N,Y,47.5436884,-111.2914267,"Greenville County, SC","Greenville, SC"
PAST SALE,June-4-2021,Single Family Residential,2704 Alder Dr,Great Falls,MT,59404,625000,6,3.0,Great Falls,4616,14810,1976,,135,,Sold,,,https://www.redfin.com/MT/Great-Falls/2704-Alder-Dr-59404/home/132127164,MRMLS,22105888,N,Y,47.4798128,-111.322333,"Greenville County, SC","Greenville, SC"
PAST SALE,August-6-2021,Single Family Residential,439 Park Garden Rd,Great Falls,MT,59404,865000,5,4.0,Great Falls,3164,1742,1959,,273,,Sold,,,https://www.redfin.com/MT/Great-Falls/439-Park-Garden-Rd-59404/home/132169722,MRMLS,22109713,N,Y,47.479828,-111.3208544,"Greenville County, SC","Greenville, SC"
PAST SALE,December-5-2025,Single Family Residential,521 Pine St,Neihart,MT,59465,325000,2,1.0,Neihart,1114,10019,1960,,292,,Sold,,,https://www.redfin.com/MT/Neihart/521-Pine-St-59465/home/132111962,MRMLS,30061908,N,Y,46.9345766,-110.738773,"Greenville County, SC","Greenville, SC"
PAST SALE,July-5-2022,Single Family Residential,192 Dracut Hill Rd,Vaughn,MT,59487,499000,4,2.0,Vaughn,3120,871200,2006,,160,,Sold,,,https://www.redfin.com/MT/Vaughn/192-Dracut-Hill-Rd-59487/home/132050833,MRMLS,22204044,N,Y,47.571053,-111.7055722,"Greenville County, SC","Greenville, SC"
PAST SALE,December-11-2023,Townhouse,10 Copper Creek Ln,Great Falls,MT,59405,360900,3,2.0,Great Falls,1618,104544,2022,,223,125,Sold,,,https://www.redfin.com/MT/Great-Falls/10-Copper-Creek-Ln-59405/home/188738112,MRMLS,22205847,N,Y,47.4792824,-111.1744925,"Greenville County, SC","Greenville, SC"
PAST SALE,June-24-2021,Single Family Residential,126 16th St NE,Black Eagle,MT,59414,136000,2,1.0,Black Eagle,1584,3920,1910,,86,,Sold,,,https://www.redfin.com/MT/Black-Eagle/126-16th-St-59414/home/132052389,MRMLS,22105629,N,Y,47.5244985,-111.2805664,"Greenville County, SC","Greenville, SC"
PAST SALE,September-16-2022,Single Family Residential,2118 7th Ave S,Great Falls,MT,59405,270000,4,2.0,Great Falls,1792,7405,1949,,151,,Sold,,,https://www.redfin.com/MT/Great-Falls/2118-7th-Ave-S-59405/home/132088487,MRMLS,22211498,N,Y,47.4971916,-111.2702076,"Greenville County, SC","Greenville, SC"
PAST SALE,May-3-2021,Mobile/Manufactured Home,905 Jefferson St,Great Falls,MT,59404,50000,2,1.0,Great Falls,960,11325,1978,,52,,Sold,,,https://www.redfin.com/MT/Great-Falls/905-Jefferson-St-59404/home/132313021,MRMLS,22104551,N,Y,47.5474108,-111.5027758,"Greenville County, SC","Greenville, SC"
PAST SALE,November-20-2021,Single Family Residential,3012 6th Ave N,Great Falls,MT,59405,260000,4,2.0,Great Falls,2466,11325,1951,,105,,Sold,,,https://www.redfin.com/MT/Great-Falls/3012-6th-Ave-N-59401/home/132162371,MRMLS,22115509,N,Y,47.5113942,-111.2546422,"Greenville County, SC","Greenville, SC"
PAST SALE,August-9-2022,Single Family Residential,2801 Central Ave,Great Falls,MT,59401,274900,4,2.0,Great Falls,2292,7405,1955,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/2801-Central-Ave-59401/home/131980873,MRMLS,22209606,N,Y,47.50535,-111.2587378,"Greenville County, SC","Greenville, SC"
PAST SALE,May-16-2025,Single Family Residential,514 Mountain View Drive Dr,Cascade,MT,59421,429000,4,2.0,Cascade,1715,9147,2025,,250,,Sold,,,https://www.redfin.com/MT/Cascade/514-Mountain-View-Dr-59421/home/187311144,MRMLS,30047506,N,Y,47.263814,-111.704084,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2021,Single Family Residential,2710 Big Ranch Rd,Great Falls,MT,59404,675000,6,4.5,Great Falls,5707,192970,2000,,118,,Sold,,,https://www.redfin.com/MT/Great-Falls/2710-Big-Ranch-Rd-59404/home/132088355,MRMLS,22100328,N,Y,47.4771696,-111.3519936,"Greenville County, SC","Greenville, SC"
PAST SALE,August-24-2021,Single Family Residential,2922 8th Ave N,Great Falls,MT,59401,225000,3,2.0,Great Falls,1520,7405,1952,,148,,Sold,,,https://www.redfin.com/MT/Great-Falls/2922-8th-Ave-N-59401/home/132024733,MRMLS,22109370,N,Y,47.5136357,-111.2559247,"Greenville County, SC","Greenville, SC"
PAST SALE,September-28-2022,Single Family Residential,24 19th Ave S,Great Falls,MT,59405,269000,4,1.5,Great Falls,1612,12196,1959,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/24-19th-Ave-S-59405/home/132164423,MRMLS,22212580,N,Y,47.4852375,-111.3065306,"Greenville County, SC","Greenville, SC"
PAST SALE,February-12-2021,Single Family Residential,3220 Dove Ct,Great Falls,MT,59404,259000,4,3.0,Great Falls,1820,13068,1978,,142,,Sold,,,https://www.redfin.com/MT/Great-Falls/3220-Dove-Ct-59404/home/132100861,MRMLS,22100083,N,Y,47.4745201,-111.3269253,"Greenville County, SC","Greenville, SC"
PAST SALE,August-2-2022,Single Family Residential,2620 8th Ave N,Great Falls,MT,59401,199500,2,1.0,Great Falls,904,7405,,,221,,Sold,,,https://www.redfin.com/MT/Great-Falls/2620-8th-Ave-N-59401/home/132105189,MRMLS,22208898,N,Y,47.5136765,-111.2611803,"Greenville County, SC","Greenville, SC"
PAST SALE,September-2-2022,Single Family Residential,1305 Dixie Ln,Great Falls,MT,59404,420000,3,2.0,Great Falls,1538,9147,2022,,273,,Sold,,,https://www.redfin.com/MT/Great-Falls/1305-Dixie-Ln-59404/home/164751088,MRMLS,22202171,N,Y,47.47328,-111.3353067,"Greenville County, SC","Greenville, SC"
PAST SALE,August-17-2021,Single Family Residential,4033 Ella Ave,Great Falls,MT,59405,265000,4,3.0,Great Falls,2960,9583,1958,,90,,Sold,,,https://www.redfin.com/MT/Great-Falls/4033-Ella-Ave-59405/home/132138608,MRMLS,22108428,N,Y,47.4953588,-111.235511,"Greenville County, SC","Greenville, SC"
PAST SALE,August-18-2021,Single Family Residential,3404 Coyote Ln,Great Falls,MT,59404,325000,5,3.0,Great Falls,2552,10454,1978,,127,,Sold,,,https://www.redfin.com/MT/Great-Falls/3404-Coyote-Ln-59404/home/132025848,MRMLS,22109270,N,Y,47.4737809,-111.3234563,"Greenville County, SC","Greenville, SC"
PAST SALE,August-25-2021,Vacant Land,58 Cobblestone Ln,Great Falls,MT,59405,40000,,,Great Falls,,91040,,,,21,Sold,,,https://www.redfin.com/MT/Great-Falls/58-Cobblestone-Ln-59405/home/132060088,MRMLS,22110424,N,Y,47.472183,-111.164041,"Greenville County, SC","Greenville, SC"
PAST SALE,May-31-2021,Single Family Residential,309 Carol Dr,Great Falls,MT,59405,236000,4,2.0,Great Falls,2080,9583,1959,,113,,Sold,,,https://www.redfin.com/MT/Great-Falls/309-Carol-Dr-59405/home/132109583,MRMLS,22104906,N,Y,47.5008931,-111.2290049,"Greenville County, SC","Greenville, SC"
PAST SALE,August-4-2022,Single Family Residential,3501 Bison Ln,Great Falls,MT,59404,375000,4,3.0,Great Falls,2362,10454,1978,,159,,Sold,,,https://www.redfin.com/MT/Great-Falls/3501-Bison-Ln-59404/home/132110468,MRMLS,22209119,N,Y,47.4731016,-111.3240004,"Greenville County, SC","Greenville, SC"
PAST SALE,June-15-2021,Single Family Residential,3613 Fairway Dr,Great Falls,MT,59401,299000,3,2.0,GUIDON ADD,1772,7840,1999,,169,,Sold,,,https://www.redfin.com/MT/Great-Falls/3613-Fairway-Dr-59401/home/131988211,MRMLS,22105362,N,Y,47.5158639,-111.243834,"Greenville County, SC","Greenville, SC"
PAST SALE,September-20-2021,Single Family Residential,4414 5th Ave S,Great Falls,MT,59405,310000,5,2.5,Great Falls,2244,7405,1959,,138,,Sold,,,https://www.redfin.com/MT/Great-Falls/4414-5th-Ave-S-59405/home/132047023,MRMLS,22111985,N,Y,47.4990356,-111.2300566,"Greenville County, SC","Greenville, SC"
PAST SALE,September-13-2021,Single Family Residential,714 48th St S,Great Falls,MT,59405,215000,3,2.0,Great Falls,1418,7405,1959,,152,,Sold,,,https://www.redfin.com/MT/Great-Falls/714-48th-St-S-59405/home/132076966,MRMLS,22112257,N,Y,47.4970264,-111.2258746,"Greenville County, SC","Greenville, SC"
PAST SALE,April-16-2021,Single Family Residential,1905 6th Ave N,Great Falls,MT,59401,149000,4,1.5,Great Falls,2179,7405,1917,,68,,Sold,,,https://www.redfin.com/MT/Great-Falls/1905-6th-Ave-N-59401/home/131950577,MRMLS,22101943,N,Y,47.5120139,-111.27413,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Single Family Residential,412 16th St N,Great Falls,MT,59401,149900,4,1.0,Great Falls,1236,2613,1900,,121,,Sold,,,https://www.redfin.com/MT/Great-Falls/412-16th-St-N-59401/home/132108398,MRMLS,22111942,N,Y,47.5102322,-111.2801007,"Greenville County, SC","Greenville, SC"
PAST SALE,December-17-2021,Single Family Residential,729 52nd St S,Great Falls,MT,59405,285000,5,2.0,Great Falls,2108,7405,1961,,135,,Sold,,,https://www.redfin.com/MT/Great-Falls/729-52nd-St-S-59405/home/132104084,MRMLS,22117039,N,Y,47.4961173,-111.220682,"Greenville County, SC","Greenville, SC"
PAST SALE,July-1-2021,Single Family Residential,5403 4th Ave S,Great Falls,MT,59405,264900,4,2.0,Great Falls,1924,7840,1963,,138,,Sold,,,https://www.redfin.com/MT/Great-Falls/5403-4th-Ave-S-59405/home/132002747,MRMLS,22107391,N,Y,47.5008362,-111.2180029,"Greenville County, SC","Greenville, SC"
PAST SALE,October-12-2022,Single Family Residential,1404 8th Ave N,Great Falls,MT,59401,215000,4,2.0,Great Falls,1740,4791,1998,,124,,Sold,,,https://www.redfin.com/MT/Great-Falls/1404-8th-Ave-N-59401/home/132057757,MRMLS,22213367,N,Y,47.5137747,-111.2828242,"Greenville County, SC","Greenville, SC"
PAST SALE,October-28-2021,Vacant Land,NHN Alpha Six Ln,,MT,59463,199500,,,Monarch,,955706,,,,,Sold,,,https://www.redfin.com/MT/Unknown/NHN-Alpha-Six-Ln-59463/home/183201113,BSCMLS,361900,N,Y,47.058249,-110.809781,"Greenville County, SC","Greenville, SC"
PAST SALE,November-16-2022,Single Family Residential,2804 Park View Dr S,Great Falls,MT,59405,365000,4,1.5,Great Falls,2188,21780,1977,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/2804-Park-View-Dr-S-59405/home/132087450,MRMLS,22210781,N,Y,47.4757106,-111.2914465,"Greenville County, SC","Greenville, SC"
PAST SALE,March-11-2021,Vacant Land,3101 Park View Dr S,Great Falls,MT,59405,30000,,,Park View Addition,,37461,,,,,Sold,,,https://www.redfin.com/MT/Great-Falls/3101-Park-View-Dr-59405/home/132008142,MRMLS,22013079,N,Y,47.4733582,-111.2907382,"Greenville County, SC","Greenville, SC"
PAST SALE,March-31-2021,Single Family Residential,3449 14th Ave S,Great Falls,MT,59405,381000,4,0.5,Great Falls,2688,14810,1965,,142,,Sold,,,https://www.redfin.com/MT/Great-Falls/3449-14th-Ave-S-59405/home/132086413,MRMLS,22102573,N,Y,47.4894793,-111.2436022,"Greenville County, SC","Greenville, SC"
PAST SALE,October-13-2021,Single Family Residential,4100 14th Ave S,Great Falls,MT,59405,436900,3,2.0,Great Falls,4088,16988,2001,,107,,Sold,,,https://www.redfin.com/MT/Great-Falls/4100-14th-Ave-S-59405/home/132194866,MRMLS,22114293,N,Y,47.4889915,-111.2356045,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2021,Single Family Residential,2218 6th Ave N,Great Falls,MT,59401,179900,3,1.0,Great Falls,1098,7405,1895,,164,,Sold,,,https://www.redfin.com/MT/Great-Falls/2218-6th-Ave-N-59401/home/132173832,MRMLS,22109444,N,Y,47.5115216,-111.2683598,"Greenville County, SC","Greenville, SC"
PAST SALE,May-21-2021,Single Family Residential,3425 13th Ave S,Great Falls,MT,59405,269000,3,2.0,Great Falls,1433,14810,1966,,188,,Sold,,,https://www.redfin.com/MT/Great-Falls/3425-13th-Ave-S-59405/home/132128747,MRMLS,22103551,N,Y,47.4906615,-111.24479,"Greenville County, SC","Greenville, SC"
PAST SALE,June-18-2021,Single Family Residential,1821 Mountain View Dr,Great Falls,MT,59405,305000,3,2.5,Great Falls,1680,11325,1967,,182,,Sold,,,https://www.redfin.com/MT/Great-Falls/1821-Mountain-View-Dr-59405/home/132149392,MRMLS,22105336,N,Y,47.4837364,-111.2484544,"Greenville County, SC","Greenville, SC"
PAST SALE,April-15-2022,Single Family Residential,2107 4th Ave N,Great Falls,MT,59401,279000,4,2.0,Great Falls,1904,7405,1941,,147,,Sold,,,https://www.redfin.com/MT/Great-Falls/2107-4th-Ave-N-59401/home/132149115,MRMLS,22201456,N,Y,47.5098155,-111.2706681,"Greenville County, SC","Greenville, SC"
PAST SALE,May-26-2022,Single Family Residential,1137 19th Ave SW,Great Falls,MT,59404,435000,5,3.5,Great Falls,4523,10890,1972,,96,,Sold,,,https://www.redfin.com/MT/Great-Falls/1137-19th-Ave-SW-59404/home/132156333,MRMLS,22204243,N,Y,47.4860568,-111.3335899,"Greenville County, SC","Greenville, SC"
